Date,Source,Site ID,POC,Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude,Pollutant
06/06/2025,AQS,60376012,1,12.1,ppb,11,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/07/2025,AQS,60376012,1,9.7,ppb,8,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/08/2025,AQS,60376012,1,11.0,ppb,10,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/09/2025,AQS,60376012,1,15.8,ppb,14,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/10/2025,AQS,60376012,1,18.5,ppb,17,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/11/2025,AQS,60376012,1,17.6,ppb,16,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/12/2025,AQS,60376012,1,15.5,ppb,14,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/13/2025,AQS,60376012,1,11.9,ppb,10,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/14/2025,AQS,60376012,1,13.5,ppb,12,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/15/2025,AQS,60376012,1,12.4,ppb,11,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/16/2025,AQS,60376012,1,18.8,ppb,17,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/17/2025,AQS,60376012,1,18.0,ppb,17,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/18/2025,AQS,60376012,1,23.3,ppb,22,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/19/2025,AQS,60376012,1,19.7,ppb,18,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/20/2025,AQS,60376012,1,21.1,ppb,20,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/21/2025,AQS,60376012,1,10.2,ppb,9,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/22/2025,AQS,60376012,1,9.6,ppb,8,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/23/2025,AQS,60376012,1,13.5,ppb,12,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/24/2025,AQS,60376012,1,12.4,ppb,11,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/25/2025,AQS,60376012,1,15.7,ppb,14,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/26/2025,AQS,60376012,1,16.4,ppb,15,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/27/2025,AQS,60376012,1,15.2,ppb,14,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/28/2025,AQS,60376012,1,14.2,ppb,13,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/29/2025,AQS,60376012,1,13.6,ppb,12,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
06/30/2025,AQS,60376012,1,22.0,ppb,21,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/01/2025,AQS,60376012,1,20.2,ppb,19,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/02/2025,AQS,60376012,1,13.8,ppb,12,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/03/2025,AQS,60376012,1,17.8,ppb,16,Santa Clarita,20,83.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/04/2025,AQS,60376012,1,9.9,ppb,8,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/05/2025,AQS,60376012,1,9.9,ppb,8,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/06/2025,AQS,60376012,1,10.7,ppb,9,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/07/2025,AQS,60376012,1,13.7,ppb,12,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/08/2025,AQS,60376012,1,20.7,ppb,19,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/09/2025,AQS,60376012,1,21.9,ppb,20,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/10/2025,AQS,60376012,1,25.1,ppb,24,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/11/2025,AQS,60376012,1,21.8,ppb,20,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/12/2025,AQS,60376012,1,14.7,ppb,13,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/13/2025,AQS,60376012,1,9.6,ppb,8,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/14/2025,AQS,60376012,1,14.2,ppb,13,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/15/2025,AQS,60376012,1,14.2,ppb,13,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/16/2025,AQS,60376012,1,16.6,ppb,15,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/17/2025,AQS,60376012,1,15.4,ppb,14,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/18/2025,AQS,60376012,1,13.3,ppb,12,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/19/2025,AQS,60376012,1,12.2,ppb,11,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/20/2025,AQS,60376012,1,8.3,ppb,8,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/21/2025,AQS,60376012,1,8.3,ppb,8,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/22/2025,AQS,60376012,1,8.3,ppb,8,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/23/2025,AQS,60376012,1,12.9,ppb,11,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/24/2025,AQS,60376012,1,14.4,ppb,13,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/25/2025,AQS,60376012,1,14.0,ppb,13,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/26/2025,AQS,60376012,1,11.9,ppb,10,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/27/2025,AQS,60376012,1,11.6,ppb,10,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/28/2025,AQS,60376012,1,14.3,ppb,13,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/29/2025,AQS,60376012,1,16.5,ppb,15,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/30/2025,AQS,60376012,1,20.3,ppb,19,Santa Clarita,21,88.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
07/31/2025,AQS,60376012,1,20.5,ppb,19,Santa Clarita,18,75.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/01/2025,AQS,60376012,1,20.4,ppb,19,Santa Clarita,20,83.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/02/2025,AQS,60376012,1,14.8,ppb,13,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/03/2025,AQS,60376012,1,12.6,ppb,11,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/04/2025,AQS,60376012,1,24.5,ppb,23,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/05/2025,AQS,60376012,1,18.4,ppb,17,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/06/2025,AQS,60376012,1,26.3,ppb,25,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/07/2025,AQS,60376012,1,26.0,ppb,25,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/08/2025,AQS,60376012,1,21.1,ppb,20,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/09/2025,AQS,60376012,1,18.8,ppb,17,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/10/2025,AQS,60376012,1,13.0,ppb,12,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/11/2025,AQS,60376012,1,23.9,ppb,22,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/12/2025,AQS,60376012,1,24.0,ppb,23,Santa Clarita,19,79.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/13/2025,AQS,60376012,1,18.8,ppb,17,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/14/2025,AQS,60376012,1,18.5,ppb,17,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/15/2025,AQS,60376012,1,10.4,ppb,9,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/16/2025,AQS,60376012,1,11.0,ppb,10,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/17/2025,AQS,60376012,1,11.0,ppb,10,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/18/2025,AQS,60376012,1,18.5,ppb,17,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/19/2025,AQS,60376012,1,18.0,ppb,17,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/20/2025,AQS,60376012,1,23.3,ppb,22,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/21/2025,AQS,60376012,1,25.1,ppb,24,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/22/2025,AQS,60376012,1,23.4,ppb,22,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/23/2025,AQS,60376012,1,16.8,ppb,15,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/24/2025,AQS,60376012,1,13.0,ppb,12,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/25/2025,AQS,60376012,1,25.8,ppb,24,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/26/2025,AQS,60376012,1,26.0,ppb,25,Santa Clarita,21,88.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/27/2025,AQS,60376012,1,20.9,ppb,19,Santa Clarita,20,83.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/28/2025,AQS,60376012,1,20.0,ppb,19,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/29/2025,AQS,60376012,1,21.2,ppb,20,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/30/2025,AQS,60376012,1,22.8,ppb,21,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
08/31/2025,AQS,60376012,1,14.2,ppb,13,Santa Clarita,24,100.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284,NO2
01/01/2025,AQS,60379035,1,10.2,ppb,9,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/02/2025,AQS,60379035,1,10.0,ppb,9,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/03/2025,AQS,60379035,1,10.6,ppb,9,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/04/2025,AQS,60379035,1,1.6,ppb,1,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/05/2025,AQS,60379035,1,10.4,ppb,9,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/06/2025,AQS,60379035,1,14.2,ppb,13,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/07/2025,AQS,60379035,1,11.7,ppb,10,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/08/2025,AQS,60379035,1,7.6,ppb,7,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/09/2025,AQS,60379035,1,17.3,ppb,16,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/10/2025,AQS,60379035,1,13.3,ppb,12,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/11/2025,AQS,60379035,1,7.4,ppb,7,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/12/2025,AQS,60379035,1,5.9,ppb,5,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/13/2025,AQS,60379035,1,12.6,ppb,11,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/14/2025,AQS,60379035,1,10.0,ppb,9,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/15/2025,AQS,60379035,1,11.3,ppb,10,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/16/2025,AQS,60379035,1,14.8,ppb,13,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/17/2025,AQS,60379035,1,8.5,ppb,8,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/18/2025,AQS,60379035,1,17.8,ppb,16,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/19/2025,AQS,60379035,1,7.4,ppb,7,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/20/2025,AQS,60379035,1,10.0,ppb,9,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/21/2025,AQS,60379035,1,13.7,ppb,12,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/22/2025,AQS,60379035,1,24.5,ppb,23,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/23/2025,AQS,60379035,1,13.4,ppb,12,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/24/2025,AQS,60379035,1,10.1,ppb,9,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/25/2025,AQS,60379035,1,5.6,ppb,5,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/26/2025,AQS,60379035,1,4.9,ppb,4,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/27/2025,AQS,60379035,1,12.6,ppb,11,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/28/2025,AQS,60379035,1,23.0,ppb,22,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/29/2025,AQS,60379035,1,21.9,ppb,20,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/30/2025,AQS,60379035,1,18.8,ppb,17,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
01/31/2025,AQS,60379035,1,17.3,ppb,16,Lancaster - Fairgrounds,23,96.0,42602,Nitrogen dioxide (NO2),99,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.725389,-118.178601,NO2
